comment_id	label	confidence
30840	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
22250	NO	[1.0, 0.0, 0.0, 0.0]
53213	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
3935	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
58803	NO	[1.0, 0.0, 0.0, 0.0]
3057	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
51424	OFP	[0.0, 0.0, 1.0, 0.0]
5792	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
3691	NO	[0.5555555555555556, 0.2222222222222222, 0.0, 0.2222222222222222]
7181	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
20691	NO	[1.0, 0.0, 0.0, 0.0]
4061	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
55324	NO	[1.0, 0.0, 0.0, 0.0]
9508	NO	[1.0, 0.0, 0.0, 0.0]
16444	NOM	[0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0]
11739	NO	[1.0, 0.0, 0.0, 0.0]
28926	NO	[1.0, 0.0, 0.0, 0.0]
53078	NO	[1.0, 0.0, 0.0, 0.0]
12513	OFP	[0.0, 0.0, 1.0, 0.0]
24164	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
48452	NOM	[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]
11415	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
49233	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
124	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
12723	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
53713	NO	[1.0, 0.0, 0.0, 0.0]
52640	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
2317	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
17846	NO	[1.0, 0.0, 0.0, 0.0]
15189	NO	[1.0, 0.0, 0.0, 0.0]
1886	NO	[1.0, 0.0, 0.0, 0.0]
57888	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
22435	NO	[1.0, 0.0, 0.0, 0.0]
20607	NO	[1.0, 0.0, 0.0, 0.0]
19524	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
20137	NO	[1.0, 0.0, 0.0, 0.0]
26071	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
53071	NO	[1.0, 0.0, 0.0, 0.0]
54268	NO	[0.5555555555555556, 0.1111111111111111, 0.3333333333333333, 0.0]
27165	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
11468	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
56020	NO	[1.0, 0.0, 0.0, 0.0]
35707	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
5424	OFP	[0.0, 0.0, 1.0, 0.0]
9556	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
39548	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
5188	NO	[1.0, 0.0, 0.0, 0.0]
43242	NO	[1.0, 0.0, 0.0, 0.0]
37802	NO	[1.0, 0.0, 0.0, 0.0]
7494	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
45099	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
48830	NO	[0.5555555555555556, 0.1111111111111111, 0.0, 0.3333333333333333]
50346	NO	[1.0, 0.0, 0.0, 0.0]
26001	NOM	[0.0, 1.0, 0.0, 0.0]
48885	NO	[0.5555555555555556, 0.2222222222222222, 0.0, 0.2222222222222222]
19383	NO	[1.0, 0.0, 0.0, 0.0]
32994	OFG	[0.3333333333333333, 0.0, 0.1111111111111111, 0.5555555555555556]
35371	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
49734	NO	[1.0, 0.0, 0.0, 0.0]
46794	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
38554	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
5501	NO	[1.0, 0.0, 0.0, 0.0]
18125	NOM	[0.1111111111111111, 0.7777777777777778, 0.1111111111111111, 0.0]
790	NO	[1.0, 0.0, 0.0, 0.0]
2040	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
56205	NO	[1.0, 0.0, 0.0, 0.0]
50102	NO	[1.0, 0.0, 0.0, 0.0]
19199	NO	[1.0, 0.0, 0.0, 0.0]
11387	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
30440	NO	[1.0, 0.0, 0.0, 0.0]
5145	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
17604	NO	[1.0, 0.0, 0.0, 0.0]
40954	NO	[1.0, 0.0, 0.0, 0.0]
57833	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
4404	OFG	[0.3333333333333333, 0.1111111111111111, 0.0, 0.5555555555555556]
42082	NO	[0.5555555555555556, 0.3333333333333333, 0.0, 0.1111111111111111]
28730	NO	[1.0, 0.0, 0.0, 0.0]
55625	NO	[1.0, 0.0, 0.0, 0.0]
26117	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
4710	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
2845	OFP	[0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.0]
47125	NOM	[0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0]
16076	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
54264	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
32930	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
1294	NO	[1.0, 0.0, 0.0, 0.0]
52699	NO	[1.0, 0.0, 0.0, 0.0]
44977	OFP	[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]
45656	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
41392	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
51964	NO	[1.0, 0.0, 0.0, 0.0]
32608	NO	[1.0, 0.0, 0.0, 0.0]
21802	OFP	[0.0, 0.0, 1.0, 0.0]
43464	NO	[1.0, 0.0, 0.0, 0.0]
24141	NOM	[0.2222222222222222, 0.6666666666666666, 0.1111111111111111, 0.0]
22615	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
3729	OFP	[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]
34506	NO	[1.0, 0.0, 0.0, 0.0]
3633	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
18222	NO	[1.0, 0.0, 0.0, 0.0]
36801	NO	[0.5555555555555556, 0.1111111111111111, 0.1111111111111111, 0.2222222222222222]
33599	NO	[1.0, 0.0, 0.0, 0.0]
50296	NO	[1.0, 0.0, 0.0, 0.0]
16270	NO	[1.0, 0.0, 0.0, 0.0]
10778	NO	[1.0, 0.0, 0.0, 0.0]
11459	NO	[1.0, 0.0, 0.0, 0.0]
26777	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
51621	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
27326	NO	[1.0, 0.0, 0.0, 0.0]
29709	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
56141	OFP	[0.0, 0.2222222222222222, 0.7777777777777778, 0.0]
46537	NOM	[0.1111111111111111, 0.7777777777777778, 0.1111111111111111, 0.0]
37342	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
23141	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
44580	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
45014	NO	[1.0, 0.0, 0.0, 0.0]
5969	NO	[1.0, 0.0, 0.0, 0.0]
46649	NO	[1.0, 0.0, 0.0, 0.0]
18655	NO	[1.0, 0.0, 0.0, 0.0]
51188	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
24944	OFP	[0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.0]
47925	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
39318	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
53458	NO	[1.0, 0.0, 0.0, 0.0]
15984	NO	[1.0, 0.0, 0.0, 0.0]
39683	NOM	[0.2222222222222222, 0.6666666666666666, 0.1111111111111111, 0.0]
36024	NO	[1.0, 0.0, 0.0, 0.0]
32703	NO	[1.0, 0.0, 0.0, 0.0]
41612	NOM	[0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.0]
50700	NO	[1.0, 0.0, 0.0, 0.0]
14381	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
1288	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
1338	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
1940	NO	[1.0, 0.0, 0.0, 0.0]
17881	NO	[1.0, 0.0, 0.0, 0.0]
7872	NO	[0.5555555555555556, 0.0, 0.3333333333333333, 0.1111111111111111]
2839	OFG	[0.3333333333333333, 0.0, 0.0, 0.6666666666666666]
8804	NOM	[0.0, 1.0, 0.0, 0.0]
23101	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
37382	NO	[1.0, 0.0, 0.0, 0.0]
49808	NO	[1.0, 0.0, 0.0, 0.0]
23493	NO	[1.0, 0.0, 0.0, 0.0]
17821	NOM	[0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.0]
18195	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
25097	NO	[0.5555555555555556, 0.0, 0.0, 0.4444444444444444]
13440	NO	[1.0, 0.0, 0.0, 0.0]
39149	NO	[0.5555555555555556, 0.1111111111111111, 0.0, 0.3333333333333333]
55501	NOM	[0.1111111111111111, 0.7777777777777778, 0.0, 0.1111111111111111]
32489	NO	[1.0, 0.0, 0.0, 0.0]
22777	NO	[1.0, 0.0, 0.0, 0.0]
42513	NOM	[0.2222222222222222, 0.5555555555555556, 0.2222222222222222, 0.0]
25653	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
9379	NO	[1.0, 0.0, 0.0, 0.0]
54309	NO	[1.0, 0.0, 0.0, 0.0]
29655	NO	[1.0, 0.0, 0.0, 0.0]
9725	NO	[1.0, 0.0, 0.0, 0.0]
28695	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
2291	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
36903	NO	[1.0, 0.0, 0.0, 0.0]
2532	NO	[1.0, 0.0, 0.0, 0.0]
14307	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
46876	OFP	[0.0, 0.0, 1.0, 0.0]
22936	NOM	[0.3333333333333333, 0.5555555555555556, 0.1111111111111111, 0.0]
7992	NO	[1.0, 0.0, 0.0, 0.0]
34583	OFG	[0.2222222222222222, 0.2222222222222222, 0.0, 0.5555555555555556]
14732	OFG	[0.0, 0.3333333333333333, 0.1111111111111111, 0.5555555555555556]
50469	NO	[1.0, 0.0, 0.0, 0.0]
13966	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
34883	NO	[1.0, 0.0, 0.0, 0.0]
9141	NO	[1.0, 0.0, 0.0, 0.0]
59413	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
49491	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
41254	NO	[0.6666666666666666, 0.0, 0.0, 0.3333333333333333]
7541	NOM	[0.0, 1.0, 0.0, 0.0]
6200	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
35253	NO	[0.7777777777777778, 0.0, 0.1111111111111111, 0.1111111111111111]
23819	NOM	[0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0]
1835	NO	[1.0, 0.0, 0.0, 0.0]
9422	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
814	NO	[1.0, 0.0, 0.0, 0.0]
59039	NO	[0.7777777777777778, 0.0, 0.0, 0.2222222222222222]
2824	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
16423	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
8081	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
3198	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
18277	OFP	[0.1111111111111111, 0.3333333333333333, 0.5555555555555556, 0.0]
26198	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
12330	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
52826	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
46871	NO	[1.0, 0.0, 0.0, 0.0]
52853	NOM	[0.1111111111111111, 0.7777777777777778, 0.1111111111111111, 0.0]
19496	NO	[0.5555555555555556, 0.0, 0.2222222222222222, 0.2222222222222222]
53700	NO	[1.0, 0.0, 0.0, 0.0]
19281	NO	[1.0, 0.0, 0.0, 0.0]
55013	NO	[1.0, 0.0, 0.0, 0.0]
59798	NO	[1.0, 0.0, 0.0, 0.0]
35344	NO	[1.0, 0.0, 0.0, 0.0]
56396	NO	[1.0, 0.0, 0.0, 0.0]
38902	NO	[1.0, 0.0, 0.0, 0.0]
52865	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
2387	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
15513	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
54606	NO	[1.0, 0.0, 0.0, 0.0]
34184	NO	[1.0, 0.0, 0.0, 0.0]
23760	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
20949	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
27039	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
7976	NO	[1.0, 0.0, 0.0, 0.0]
15289	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
30958	NO	[1.0, 0.0, 0.0, 0.0]
15799	NOM	[0.0, 0.5555555555555556, 0.4444444444444444, 0.0]
57320	NO	[1.0, 0.0, 0.0, 0.0]
31737	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
36702	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
28240	NO	[1.0, 0.0, 0.0, 0.0]
40946	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
12913	NO	[0.5555555555555556, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111]
52768	NO	[1.0, 0.0, 0.0, 0.0]
33867	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
52185	NO	[1.0, 0.0, 0.0, 0.0]
6222	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
52766	OFP	[0.0, 0.0, 1.0, 0.0]
44558	NO	[1.0, 0.0, 0.0, 0.0]
58823	OFP	[0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.0]
26266	OFP	[0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.0]
17405	NO	[1.0, 0.0, 0.0, 0.0]
20653	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
36356	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
23526	NO	[1.0, 0.0, 0.0, 0.0]
18090	NO	[1.0, 0.0, 0.0, 0.0]
34326	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
45944	OFP	[0.0, 0.0, 1.0, 0.0]
33799	NO	[1.0, 0.0, 0.0, 0.0]
43070	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
1138	OFP	[0.0, 0.0, 1.0, 0.0]
27759	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
8481	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
51887	NO	[1.0, 0.0, 0.0, 0.0]
9226	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
49677	NO	[1.0, 0.0, 0.0, 0.0]
54982	NO	[1.0, 0.0, 0.0, 0.0]
51114	NO	[1.0, 0.0, 0.0, 0.0]
55533	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
49679	NO	[1.0, 0.0, 0.0, 0.0]
29757	NO	[1.0, 0.0, 0.0, 0.0]
35415	NO	[1.0, 0.0, 0.0, 0.0]
20323	NO	[0.6666666666666666, 0.0, 0.0, 0.3333333333333333]
43679	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
34857	NO	[1.0, 0.0, 0.0, 0.0]
58761	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
33640	NO	[1.0, 0.0, 0.0, 0.0]
26122	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
32775	NO	[1.0, 0.0, 0.0, 0.0]
57018	NO	[1.0, 0.0, 0.0, 0.0]
17545	NO	[0.5555555555555556, 0.4444444444444444, 0.0, 0.0]
36082	NO	[1.0, 0.0, 0.0, 0.0]
11567	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
23624	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
40495	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
58839	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
20959	OFP	[0.0, 0.1111111111111111, 0.7777777777777778, 0.1111111111111111]
55074	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
45286	NO	[0.6666666666666666, 0.0, 0.2222222222222222, 0.1111111111111111]
36851	NO	[1.0, 0.0, 0.0, 0.0]
31556	NOM	[0.2222222222222222, 0.5555555555555556, 0.0, 0.2222222222222222]
14642	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
43587	NOM	[0.3333333333333333, 0.5555555555555556, 0.1111111111111111, 0.0]
56665	NO	[1.0, 0.0, 0.0, 0.0]
51834	NO	[1.0, 0.0, 0.0, 0.0]
45808	NO	[1.0, 0.0, 0.0, 0.0]
52636	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
59773	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
19477	OFP	[0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.0]
12451	NOM	[0.1111111111111111, 0.7777777777777778, 0.1111111111111111, 0.0]
56740	NO	[1.0, 0.0, 0.0, 0.0]
51483	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
9494	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
22629	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
39207	NO	[1.0, 0.0, 0.0, 0.0]
5264	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
38384	NO	[1.0, 0.0, 0.0, 0.0]
6867	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
44305	OFP	[0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.0]
50035	NO	[1.0, 0.0, 0.0, 0.0]
23344	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
44783	NO	[1.0, 0.0, 0.0, 0.0]
28672	NOM	[0.4444444444444444, 0.5555555555555556, 0.0, 0.0]
24095	NO	[1.0, 0.0, 0.0, 0.0]
56899	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
44789	NO	[0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0]
50591	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
44780	NO	[1.0, 0.0, 0.0, 0.0]
57031	NO	[1.0, 0.0, 0.0, 0.0]
54565	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
29919	NO	[0.6666666666666666, 0.0, 0.1111111111111111, 0.2222222222222222]
51721	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
49981	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
5328	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
3083	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
48024	NO	[1.0, 0.0, 0.0, 0.0]
15041	NO	[1.0, 0.0, 0.0, 0.0]
3540	OFG	[0.4444444444444444, 0.0, 0.0, 0.5555555555555556]
5417	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
52626	NO	[1.0, 0.0, 0.0, 0.0]
54249	NOM	[0.1111111111111111, 0.5555555555555556, 0.2222222222222222, 0.1111111111111111]
7151	OFP	[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]
37885	OFP	[0.2222222222222222, 0.0, 0.6666666666666666, 0.1111111111111111]
51265	NO	[0.6666666666666666, 0.3333333333333333, 0.0, 0.0]
38273	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
36689	NO	[1.0, 0.0, 0.0, 0.0]
29642	OFP	[0.0, 0.0, 1.0, 0.0]
41366	NO	[1.0, 0.0, 0.0, 0.0]
24091	NO	[0.6666666666666666, 0.0, 0.0, 0.3333333333333333]
17435	NO	[1.0, 0.0, 0.0, 0.0]
9055	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
5649	NO	[0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.0]
20014	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
26006	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
28720	NO	[1.0, 0.0, 0.0, 0.0]
36311	NO	[1.0, 0.0, 0.0, 0.0]
4418	NO	[0.7777777777777778, 0.0, 0.1111111111111111, 0.1111111111111111]
20450	NO	[0.6666666666666666, 0.0, 0.2222222222222222, 0.1111111111111111]
26399	NO	[0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]
27934	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
10866	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
16276	NOM	[0.0, 0.8888888888888888, 0.1111111111111111, 0.0]
28959	NO	[1.0, 0.0, 0.0, 0.0]
24925	NO	[1.0, 0.0, 0.0, 0.0]
6657	OFP	[0.0, 0.0, 1.0, 0.0]
8838	NO	[1.0, 0.0, 0.0, 0.0]
44699	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
50025	NO	[1.0, 0.0, 0.0, 0.0]
35070	NO	[0.5555555555555556, 0.2222222222222222, 0.0, 0.2222222222222222]
55814	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
18745	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
13869	OFP	[0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.0]
17618	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
31935	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
55658	NO	[1.0, 0.0, 0.0, 0.0]
56238	NO	[1.0, 0.0, 0.0, 0.0]
48111	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
8602	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
17959	NOM	[0.0, 1.0, 0.0, 0.0]
22853	NOM	[0.0, 1.0, 0.0, 0.0]
10182	NO	[1.0, 0.0, 0.0, 0.0]
45223	NOM	[0.0, 0.5555555555555556, 0.4444444444444444, 0.0]
44217	NO	[1.0, 0.0, 0.0, 0.0]
48408	NO	[0.5555555555555556, 0.1111111111111111, 0.3333333333333333, 0.0]
51181	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
3828	NOM	[0.1111111111111111, 0.6666666666666666, 0.1111111111111111, 0.1111111111111111]
26575	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
43365	OFP	[0.0, 0.0, 1.0, 0.0]
25044	NO	[1.0, 0.0, 0.0, 0.0]
11453	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
23673	OFP	[0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.0]
21720	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
13788	NO	[1.0, 0.0, 0.0, 0.0]
55922	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
4973	NOM	[0.1111111111111111, 0.8888888888888888, 0.0, 0.0]
17734	OFP	[0.0, 0.0, 1.0, 0.0]
18744	OFP	[0.1111111111111111, 0.1111111111111111, 0.6666666666666666, 0.1111111111111111]
43872	NO	[0.7777777777777778, 0.0, 0.2222222222222222, 0.0]
47055	NO	[1.0, 0.0, 0.0, 0.0]
17366	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
11605	OFP	[0.3333333333333333, 0.1111111111111111, 0.5555555555555556, 0.0]
35276	NO	[1.0, 0.0, 0.0, 0.0]
28516	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
57761	NO	[1.0, 0.0, 0.0, 0.0]
56830	NO	[0.5555555555555556, 0.4444444444444444, 0.0, 0.0]
15463	NO	[1.0, 0.0, 0.0, 0.0]
15055	NO	[1.0, 0.0, 0.0, 0.0]
11247	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
7395	NO	[1.0, 0.0, 0.0, 0.0]
16267	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
53159	OFP	[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]
8399	NO	[0.6666666666666666, 0.1111111111111111, 0.0, 0.2222222222222222]
11169	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
41013	NO	[0.6666666666666666, 0.2222222222222222, 0.0, 0.1111111111111111]
826	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
19190	NO	[1.0, 0.0, 0.0, 0.0]
33598	NO	[0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.0]
29238	NOM	[0.3333333333333333, 0.6666666666666666, 0.0, 0.0]
17225	OFP	[0.0, 0.0, 1.0, 0.0]
46577	OFP	[0.3333333333333333, 0.0, 0.6666666666666666, 0.0]
1059	NO	[1.0, 0.0, 0.0, 0.0]
53579	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
54153	NO	[1.0, 0.0, 0.0, 0.0]
32279	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
41780	NO	[0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.0]
16800	NO	[1.0, 0.0, 0.0, 0.0]
8199	NO	[0.6666666666666666, 0.1111111111111111, 0.2222222222222222, 0.0]
48770	OFP	[0.1111111111111111, 0.0, 0.8888888888888888, 0.0]
3826	NO	[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]
13945	OFP	[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]
5018	NO	[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]
20851	NO	[1.0, 0.0, 0.0, 0.0]
11082	OFG	[0.0, 0.1111111111111111, 0.2222222222222222, 0.6666666666666666]
57960	NO	[0.8888888888888888, 0.1111111111111111, 0.0, 0.0]
6190	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
41010	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
38996	NO	[0.5555555555555556, 0.0, 0.4444444444444444, 0.0]
50468	NO	[1.0, 0.0, 0.0, 0.0]
1435	NO	[1.0, 0.0, 0.0, 0.0]
33962	NO	[0.7777777777777778, 0.2222222222222222, 0.0, 0.0]
33346	NO	[0.6666666666666666, 0.0, 0.3333333333333333, 0.0]
19911	NO	[1.0, 0.0, 0.0, 0.0]
57454	NO	[0.8888888888888888, 0.0, 0.1111111111111111, 0.0]
30708	NO	[1.0, 0.0, 0.0, 0.0]
